separation_distance,capacitance
6.097000000000000197e-01,4.194897000000000000e+06
6.097000000000000197e-01,4.195916000000000000e+06
6.097000000000000197e-01,4.192544000000000000e+06
6.097000000000000197e-01,4.192596000000000000e+06
6.097000000000000197e-01,4.193058000000000000e+06
6.097000000000000197e-01,4.193711000000000000e+06
6.097000000000000197e-01,4.194076000000000000e+06
6.097000000000000197e-01,4.192789000000000000e+06
6.097000000000000197e-01,4.192663000000000000e+06
6.097000000000000197e-01,4.194299000000000000e+06
6.097000000000000197e-01,4.193374000000000000e+06
6.097000000000000197e-01,4.193390000000000000e+06
6.097000000000000197e-01,4.193992000000000000e+06
6.097000000000000197e-01,4.194544000000000000e+06
6.097000000000000197e-01,4.192572000000000000e+06
6.097000000000000197e-01,4.193442000000000000e+06
6.097000000000000197e-01,4.193219000000000000e+06
6.097000000000000197e-01,4.193957000000000000e+06
6.097000000000000197e-01,4.191776000000000000e+06
6.097000000000000197e-01,4.194050000000000000e+06
6.097000000000000197e-01,4.192916000000000000e+06
6.097000000000000197e-01,4.193352000000000000e+06
6.097000000000000197e-01,4.193895000000000000e+06
6.097000000000000197e-01,4.193309000000000000e+06
6.097000000000000197e-01,4.193345000000000000e+06
6.097000000000000197e-01,4.194447000000000000e+06
6.097000000000000197e-01,4.193405000000000000e+06
6.097000000000000197e-01,4.193307000000000000e+06
6.097000000000000197e-01,4.194224000000000000e+06
6.097000000000000197e-01,4.193609000000000000e+06
6.097000000000000197e-01,4.194048000000000000e+06
6.097000000000000197e-01,4.193248000000000000e+06
6.097000000000000197e-01,4.194129000000000000e+06
6.097000000000000197e-01,4.193984000000000000e+06
6.097000000000000197e-01,4.195353000000000000e+06
6.097000000000000197e-01,4.194352000000000000e+06
6.097000000000000197e-01,4.193428000000000000e+06
6.097000000000000197e-01,4.193964000000000000e+06
6.097000000000000197e-01,4.193959000000000000e+06
6.097000000000000197e-01,4.194107000000000000e+06
6.097000000000000197e-01,4.193737000000000000e+06
6.097000000000000197e-01,4.196181000000000000e+06
6.097000000000000197e-01,4.191862000000000000e+06
6.097000000000000197e-01,4.195091000000000000e+06
6.097000000000000197e-01,4.193106000000000000e+06
6.097000000000000197e-01,4.194589000000000000e+06
6.097000000000000197e-01,4.192868000000000000e+06
6.097000000000000197e-01,4.195788000000000000e+06
6.097000000000000197e-01,4.192911000000000000e+06
6.097000000000000197e-01,4.193617000000000000e+06
6.097000000000000197e-01,4.193778000000000000e+06
6.097000000000000197e-01,4.194777000000000000e+06
6.097000000000000197e-01,4.195951000000000000e+06
6.097000000000000197e-01,4.192647000000000000e+06
6.097000000000000197e-01,4.193437000000000000e+06
6.097000000000000197e-01,4.192842000000000000e+06
6.097000000000000197e-01,4.194351000000000000e+06
6.097000000000000197e-01,4.194493000000000000e+06
6.097000000000000197e-01,4.193908000000000000e+06
6.097000000000000197e-01,4.193696000000000000e+06
6.097000000000000197e-01,4.193875000000000000e+06
6.097000000000000197e-01,4.195278000000000000e+06
6.097000000000000197e-01,4.194535000000000000e+06
6.097000000000000197e-01,4.191823000000000000e+06
6.097000000000000197e-01,4.193808000000000000e+06
6.097000000000000197e-01,4.193909000000000000e+06
6.097000000000000197e-01,4.195120000000000000e+06
6.097000000000000197e-01,4.194417000000000000e+06
6.097000000000000197e-01,4.193953000000000000e+06
6.097000000000000197e-01,4.193941000000000000e+06
6.097000000000000197e-01,4.193046000000000000e+06
6.097000000000000197e-01,4.194124000000000000e+06
6.097000000000000197e-01,4.194048000000000000e+06
6.097000000000000197e-01,4.192792000000000000e+06
6.097000000000000197e-01,4.194208000000000000e+06
6.097000000000000197e-01,4.194471000000000000e+06
6.097000000000000197e-01,4.193550000000000000e+06
6.097000000000000197e-01,4.194628000000000000e+06
6.097000000000000197e-01,4.194835000000000000e+06
6.097000000000000197e-01,4.192791000000000000e+06
6.097000000000000197e-01,4.192736000000000000e+06
6.097000000000000197e-01,4.193563000000000000e+06
6.097000000000000197e-01,4.193966000000000000e+06
6.097000000000000197e-01,4.192419000000000000e+06
6.097000000000000197e-01,4.193984000000000000e+06
6.097000000000000197e-01,4.194586000000000000e+06
6.097000000000000197e-01,4.191949000000000000e+06
6.097000000000000197e-01,4.194174000000000000e+06
6.097000000000000197e-01,4.195806000000000000e+06
6.097000000000000197e-01,4.191981000000000000e+06
6.097000000000000197e-01,4.195332000000000000e+06
6.097000000000000197e-01,4.193787000000000000e+06
6.096000000000000307e-01,4.194486000000000000e+06
6.096000000000000307e-01,4.193290000000000000e+06
6.096000000000000307e-01,4.193794000000000000e+06
6.096000000000000307e-01,4.193627000000000000e+06
6.096000000000000307e-01,4.193898000000000000e+06
6.096000000000000307e-01,4.194741000000000000e+06
6.096000000000000307e-01,4.194549000000000000e+06
6.096000000000000307e-01,4.193470000000000000e+06
6.096000000000000307e-01,4.193820000000000000e+06
6.096000000000000307e-01,4.193962000000000000e+06
6.096000000000000307e-01,4.194403000000000000e+06
6.096000000000000307e-01,4.193339000000000000e+06
6.096000000000000307e-01,4.193193000000000000e+06
6.096000000000000307e-01,4.193685000000000000e+06
6.096000000000000307e-01,4.193080000000000000e+06
6.096000000000000307e-01,4.192990000000000000e+06
6.096000000000000307e-01,4.193321000000000000e+06
6.096000000000000307e-01,4.193740000000000000e+06
6.096000000000000307e-01,4.195086000000000000e+06
6.096000000000000307e-01,4.193650000000000000e+06
6.096000000000000307e-01,4.194262000000000000e+06
6.096000000000000307e-01,4.194858000000000000e+06
6.096000000000000307e-01,4.193536000000000000e+06
6.096000000000000307e-01,4.194925000000000000e+06
6.096000000000000307e-01,4.195828000000000000e+06
6.096000000000000307e-01,4.194682000000000000e+06
6.096000000000000307e-01,4.192959000000000000e+06
6.096000000000000307e-01,4.193296000000000000e+06
6.096000000000000307e-01,4.195155000000000000e+06
6.096000000000000307e-01,4.194988000000000000e+06
6.096000000000000307e-01,4.194501000000000000e+06
6.096000000000000307e-01,4.194281000000000000e+06
6.096000000000000307e-01,4.194786000000000000e+06
6.096000000000000307e-01,4.193901000000000000e+06
6.096000000000000307e-01,4.195493000000000000e+06
6.096000000000000307e-01,4.194847000000000000e+06
6.096000000000000307e-01,4.194296000000000000e+06
6.096000000000000307e-01,4.196228000000000000e+06
6.096000000000000307e-01,4.194553000000000000e+06
6.096000000000000307e-01,4.194716000000000000e+06
6.096000000000000307e-01,4.192176000000000000e+06
6.096000000000000307e-01,4.192428000000000000e+06
6.096000000000000307e-01,4.193536000000000000e+06
6.096000000000000307e-01,4.194486000000000000e+06
6.096000000000000307e-01,4.193788000000000000e+06
6.096000000000000307e-01,4.193999000000000000e+06
6.096000000000000307e-01,4.194637000000000000e+06
6.096000000000000307e-01,4.194052000000000000e+06
6.096000000000000307e-01,4.193841000000000000e+06
6.096000000000000307e-01,4.192817000000000000e+06
6.096000000000000307e-01,4.194920000000000000e+06
6.096000000000000307e-01,4.192460000000000000e+06
6.096000000000000307e-01,4.194368000000000000e+06
6.096000000000000307e-01,4.194444000000000000e+06
6.096000000000000307e-01,4.194189000000000000e+06
6.096000000000000307e-01,4.192144000000000000e+06
6.096000000000000307e-01,4.193140000000000000e+06
6.096000000000000307e-01,4.197118000000000000e+06
6.096000000000000307e-01,4.193610000000000000e+06
6.096000000000000307e-01,4.193721000000000000e+06
6.096000000000000307e-01,4.194373000000000000e+06
6.096000000000000307e-01,4.193240000000000000e+06
6.096000000000000307e-01,4.194215000000000000e+06
6.096000000000000307e-01,4.195481000000000000e+06
6.096000000000000307e-01,4.194606000000000000e+06
6.096000000000000307e-01,4.193886000000000000e+06
6.096000000000000307e-01,4.193236000000000000e+06
6.096000000000000307e-01,4.193778000000000000e+06
6.096000000000000307e-01,4.194895000000000000e+06
6.096000000000000307e-01,4.193937000000000000e+06
6.096000000000000307e-01,4.195807000000000000e+06
6.096000000000000307e-01,4.192514000000000000e+06
6.096000000000000307e-01,4.194847000000000000e+06
6.096000000000000307e-01,4.193849000000000000e+06
6.096000000000000307e-01,4.193386000000000000e+06
6.096000000000000307e-01,4.194996000000000000e+06
6.096000000000000307e-01,4.193271000000000000e+06
6.096000000000000307e-01,4.193666000000000000e+06
6.096000000000000307e-01,4.192928000000000000e+06
6.096000000000000307e-01,4.193627000000000000e+06
6.096000000000000307e-01,4.196558000000000000e+06
6.096000000000000307e-01,4.194042000000000000e+06
6.096000000000000307e-01,4.194764000000000000e+06
6.096000000000000307e-01,4.195296000000000000e+06
6.096000000000000307e-01,4.195898000000000000e+06
6.096000000000000307e-01,4.194340000000000000e+06
6.096000000000000307e-01,4.195269000000000000e+06
6.096000000000000307e-01,4.194575000000000000e+06
6.096000000000000307e-01,4.193880000000000000e+06
6.096000000000000307e-01,4.194310000000000000e+06
6.096000000000000307e-01,4.191452000000000000e+06
6.096000000000000307e-01,4.193900000000000000e+06
6.096000000000000307e-01,4.194309000000000000e+06
6.096000000000000307e-01,4.195817000000000000e+06
6.096000000000000307e-01,4.193126000000000000e+06
6.096000000000000307e-01,4.194671000000000000e+06
6.096000000000000307e-01,4.194266000000000000e+06
6.096000000000000307e-01,4.191176000000000000e+06
6.096000000000000307e-01,4.193241000000000000e+06
6.096000000000000307e-01,4.194696000000000000e+06
6.096000000000000307e-01,4.194211000000000000e+06
6.096000000000000307e-01,4.195033000000000000e+06
6.096000000000000307e-01,4.192669000000000000e+06
6.096000000000000307e-01,4.192508000000000000e+06
6.096000000000000307e-01,4.195736000000000000e+06
6.096000000000000307e-01,4.193736000000000000e+06
6.096000000000000307e-01,4.194556000000000000e+06
6.096000000000000307e-01,4.193210000000000000e+06
6.096000000000000307e-01,4.195032000000000000e+06
6.095000000000000417e-01,4.192284000000000000e+06
6.095000000000000417e-01,4.194780000000000000e+06
6.095000000000000417e-01,4.193454000000000000e+06
6.095000000000000417e-01,4.194710000000000000e+06
6.095000000000000417e-01,4.194003000000000000e+06
6.095000000000000417e-01,4.194542000000000000e+06
6.095000000000000417e-01,4.193352000000000000e+06
6.095000000000000417e-01,4.194935000000000000e+06
6.095000000000000417e-01,4.194156000000000000e+06
6.095000000000000417e-01,4.194807000000000000e+06
6.095000000000000417e-01,4.195050000000000000e+06
6.095000000000000417e-01,4.192556000000000000e+06
6.095000000000000417e-01,4.194222000000000000e+06
6.095000000000000417e-01,4.193790000000000000e+06
6.095000000000000417e-01,4.193524000000000000e+06
6.095000000000000417e-01,4.193286000000000000e+06
6.095000000000000417e-01,4.195068000000000000e+06
6.095000000000000417e-01,4.194835000000000000e+06
6.095000000000000417e-01,4.194063000000000000e+06
6.095000000000000417e-01,4.194294000000000000e+06
6.095000000000000417e-01,4.195983000000000000e+06
6.095000000000000417e-01,4.195527000000000000e+06
6.095000000000000417e-01,4.195126000000000000e+06
6.095000000000000417e-01,4.194835000000000000e+06
6.095000000000000417e-01,4.194600000000000000e+06
6.095000000000000417e-01,4.193589000000000000e+06
6.095000000000000417e-01,4.195451000000000000e+06
6.095000000000000417e-01,4.194608000000000000e+06
6.095000000000000417e-01,4.193429000000000000e+06
6.095000000000000417e-01,4.195712000000000000e+06
6.095000000000000417e-01,4.195792000000000000e+06
6.095000000000000417e-01,4.195746000000000000e+06
6.095000000000000417e-01,4.195601000000000000e+06
6.095000000000000417e-01,4.193751000000000000e+06
6.095000000000000417e-01,4.193826000000000000e+06
6.095000000000000417e-01,4.193130000000000000e+06
6.095000000000000417e-01,4.194045000000000000e+06
6.095000000000000417e-01,4.193525000000000000e+06
6.095000000000000417e-01,4.197252000000000000e+06
6.095000000000000417e-01,4.193467000000000000e+06
6.095000000000000417e-01,4.195253000000000000e+06
6.095000000000000417e-01,4.194702000000000000e+06
6.095000000000000417e-01,4.193577000000000000e+06
6.095000000000000417e-01,4.194361000000000000e+06
6.095000000000000417e-01,4.194729000000000000e+06
6.095000000000000417e-01,4.194108000000000000e+06
6.095000000000000417e-01,4.194593000000000000e+06
6.095000000000000417e-01,4.193095000000000000e+06
6.095000000000000417e-01,4.195310000000000000e+06
6.095000000000000417e-01,4.194778000000000000e+06
6.095000000000000417e-01,4.193681000000000000e+06
6.095000000000000417e-01,4.195172000000000000e+06
6.095000000000000417e-01,4.192980000000000000e+06
6.095000000000000417e-01,4.194688000000000000e+06
6.095000000000000417e-01,4.193282000000000000e+06
6.095000000000000417e-01,4.194694000000000000e+06
6.095000000000000417e-01,4.194850000000000000e+06
6.095000000000000417e-01,4.194151000000000000e+06
6.095000000000000417e-01,4.194011000000000000e+06
6.095000000000000417e-01,4.194778000000000000e+06
6.095000000000000417e-01,4.195825000000000000e+06
6.095000000000000417e-01,4.194971000000000000e+06
6.095000000000000417e-01,4.195014000000000000e+06
6.095000000000000417e-01,4.194809000000000000e+06
6.095000000000000417e-01,4.195310000000000000e+06
6.095000000000000417e-01,4.194647000000000000e+06
6.095000000000000417e-01,4.194595000000000000e+06
6.095000000000000417e-01,4.194098000000000000e+06
6.095000000000000417e-01,4.193401000000000000e+06
6.095000000000000417e-01,4.193442000000000000e+06
6.095000000000000417e-01,4.193825000000000000e+06
6.095000000000000417e-01,4.194356000000000000e+06
6.095000000000000417e-01,4.194050000000000000e+06
6.095000000000000417e-01,4.194606000000000000e+06
6.095000000000000417e-01,4.191710000000000000e+06
6.095000000000000417e-01,4.195528000000000000e+06
6.095000000000000417e-01,4.195759000000000000e+06
6.095000000000000417e-01,4.193637000000000000e+06
6.095000000000000417e-01,4.194160000000000000e+06
6.095000000000000417e-01,4.195439000000000000e+06
6.095000000000000417e-01,4.194722000000000000e+06
6.095000000000000417e-01,4.196162000000000000e+06
6.095000000000000417e-01,4.195535000000000000e+06
6.095000000000000417e-01,4.194398000000000000e+06
6.095000000000000417e-01,4.194444000000000000e+06
6.095000000000000417e-01,4.195531000000000000e+06
6.095000000000000417e-01,4.195053000000000000e+06
6.095000000000000417e-01,4.191498000000000000e+06
6.095000000000000417e-01,4.194053000000000000e+06
6.095000000000000417e-01,4.194914000000000000e+06
6.095000000000000417e-01,4.194565000000000000e+06
6.095000000000000417e-01,4.194600000000000000e+06
6.095000000000000417e-01,4.195652000000000000e+06
6.095000000000000417e-01,4.194293000000000000e+06
6.095000000000000417e-01,4.196126000000000000e+06
6.095000000000000417e-01,4.194927000000000000e+06
6.095000000000000417e-01,4.193407000000000000e+06
6.095000000000000417e-01,4.192882000000000000e+06
6.095000000000000417e-01,4.193964000000000000e+06
6.095000000000000417e-01,4.194090000000000000e+06
6.095000000000000417e-01,4.195410000000000000e+06
6.095000000000000417e-01,4.193877000000000000e+06
6.095000000000000417e-01,4.192540000000000000e+06
6.095000000000000417e-01,4.193376000000000000e+06
6.094000000000000528e-01,4.192714000000000000e+06
6.094000000000000528e-01,4.192901000000000000e+06
6.094000000000000528e-01,4.193861000000000000e+06
6.094000000000000528e-01,4.192771000000000000e+06
6.094000000000000528e-01,4.195470000000000000e+06
6.094000000000000528e-01,4.194887000000000000e+06
6.094000000000000528e-01,4.194139000000000000e+06
6.094000000000000528e-01,4.193454000000000000e+06
6.094000000000000528e-01,4.194227000000000000e+06
6.094000000000000528e-01,4.192826000000000000e+06
6.094000000000000528e-01,4.194413000000000000e+06
6.094000000000000528e-01,4.195472000000000000e+06
6.094000000000000528e-01,4.194585000000000000e+06
6.094000000000000528e-01,4.193292000000000000e+06
6.094000000000000528e-01,4.195737000000000000e+06
6.094000000000000528e-01,4.193578000000000000e+06
6.094000000000000528e-01,4.192742000000000000e+06
6.094000000000000528e-01,4.193416000000000000e+06
6.094000000000000528e-01,4.195175000000000000e+06
6.094000000000000528e-01,4.195623000000000000e+06
6.094000000000000528e-01,4.194907000000000000e+06
6.094000000000000528e-01,4.193712000000000000e+06
6.094000000000000528e-01,4.194909000000000000e+06
6.094000000000000528e-01,4.194073000000000000e+06
6.094000000000000528e-01,4.194798000000000000e+06
6.094000000000000528e-01,4.194657000000000000e+06
6.094000000000000528e-01,4.193767000000000000e+06
6.094000000000000528e-01,4.194302000000000000e+06
6.094000000000000528e-01,4.193749000000000000e+06
6.094000000000000528e-01,4.193860000000000000e+06
6.094000000000000528e-01,4.194017000000000000e+06
6.094000000000000528e-01,4.193959000000000000e+06
6.094000000000000528e-01,4.194109000000000000e+06
6.094000000000000528e-01,4.193792000000000000e+06
6.094000000000000528e-01,4.195318000000000000e+06
6.094000000000000528e-01,4.195087000000000000e+06
6.094000000000000528e-01,4.195300000000000000e+06
6.094000000000000528e-01,4.194178000000000000e+06
6.094000000000000528e-01,4.192304000000000000e+06
6.094000000000000528e-01,4.195108000000000000e+06
6.094000000000000528e-01,4.193701000000000000e+06
6.094000000000000528e-01,4.194882000000000000e+06
6.094000000000000528e-01,4.193929000000000000e+06
6.094000000000000528e-01,4.194116000000000000e+06
6.094000000000000528e-01,4.194553000000000000e+06
6.094000000000000528e-01,4.194850000000000000e+06
6.094000000000000528e-01,4.192580000000000000e+06
6.094000000000000528e-01,4.191895000000000000e+06
6.094000000000000528e-01,4.194357000000000000e+06
6.094000000000000528e-01,4.194134000000000000e+06
6.094000000000000528e-01,4.194099000000000000e+06
6.094000000000000528e-01,4.193480000000000000e+06
6.094000000000000528e-01,4.193655000000000000e+06
6.094000000000000528e-01,4.194359000000000000e+06
6.094000000000000528e-01,4.193367000000000000e+06
6.094000000000000528e-01,4.195087000000000000e+06
6.094000000000000528e-01,4.194114000000000000e+06
6.094000000000000528e-01,4.195016000000000000e+06
6.094000000000000528e-01,4.193973000000000000e+06
6.094000000000000528e-01,4.195494000000000000e+06
6.094000000000000528e-01,4.194730000000000000e+06
6.094000000000000528e-01,4.196878000000000000e+06
6.094000000000000528e-01,4.192546000000000000e+06
6.094000000000000528e-01,4.194965000000000000e+06
6.094000000000000528e-01,4.193029000000000000e+06
6.094000000000000528e-01,4.194579000000000000e+06
6.094000000000000528e-01,4.194682000000000000e+06
6.094000000000000528e-01,4.196719000000000000e+06
6.094000000000000528e-01,4.193452000000000000e+06
6.094000000000000528e-01,4.191849000000000000e+06
6.094000000000000528e-01,4.193311000000000000e+06
6.094000000000000528e-01,4.192792000000000000e+06
6.094000000000000528e-01,4.192823000000000000e+06
6.094000000000000528e-01,4.194653000000000000e+06
6.094000000000000528e-01,4.193929000000000000e+06
6.094000000000000528e-01,4.195393000000000000e+06
6.094000000000000528e-01,4.193980000000000000e+06
6.094000000000000528e-01,4.195265000000000000e+06
6.094000000000000528e-01,4.195028000000000000e+06
6.094000000000000528e-01,4.194675000000000000e+06
6.094000000000000528e-01,4.193297000000000000e+06
6.094000000000000528e-01,4.194892000000000000e+06
6.094000000000000528e-01,4.194079000000000000e+06
6.094000000000000528e-01,4.194143000000000000e+06
6.094000000000000528e-01,4.192909000000000000e+06
6.094000000000000528e-01,4.192493000000000000e+06
6.094000000000000528e-01,4.193767000000000000e+06
6.094000000000000528e-01,4.193476000000000000e+06
6.094000000000000528e-01,4.194544000000000000e+06
6.094000000000000528e-01,4.194097000000000000e+06
6.094000000000000528e-01,4.195746000000000000e+06
6.094000000000000528e-01,4.193933000000000000e+06
6.094000000000000528e-01,4.193741000000000000e+06
6.094000000000000528e-01,4.192895000000000000e+06
6.094000000000000528e-01,4.194716000000000000e+06
6.094000000000000528e-01,4.196650000000000000e+06
6.094000000000000528e-01,4.193716000000000000e+06
6.094000000000000528e-01,4.193470000000000000e+06
6.094000000000000528e-01,4.194103000000000000e+06
6.094000000000000528e-01,4.193015000000000000e+06
6.094000000000000528e-01,4.194734000000000000e+06
6.094000000000000528e-01,4.193630000000000000e+06
6.094000000000000528e-01,4.193356000000000000e+06
6.094000000000000528e-01,4.195285000000000000e+06
6.094000000000000528e-01,4.193980000000000000e+06
6.094000000000000528e-01,4.194959000000000000e+06
6.094000000000000528e-01,4.193584000000000000e+06
6.094000000000000528e-01,4.192961000000000000e+06
6.094000000000000528e-01,4.194166000000000000e+06
6.094000000000000528e-01,4.193554000000000000e+06
6.094000000000000528e-01,4.193956000000000000e+06
6.093000000000000638e-01,4.194014000000000000e+06
6.093000000000000638e-01,4.193694000000000000e+06
6.093000000000000638e-01,4.195072000000000000e+06
6.093000000000000638e-01,4.194288000000000000e+06
6.093000000000000638e-01,4.195006000000000000e+06
6.093000000000000638e-01,4.194091000000000000e+06
6.093000000000000638e-01,4.193977000000000000e+06
6.093000000000000638e-01,4.192762000000000000e+06
6.093000000000000638e-01,4.194627000000000000e+06
6.093000000000000638e-01,4.195119000000000000e+06
6.093000000000000638e-01,4.193806000000000000e+06
6.093000000000000638e-01,4.195056000000000000e+06
6.093000000000000638e-01,4.193191000000000000e+06
6.093000000000000638e-01,4.193572000000000000e+06
6.093000000000000638e-01,4.194492000000000000e+06
6.093000000000000638e-01,4.196385000000000000e+06
6.093000000000000638e-01,4.195359000000000000e+06
6.093000000000000638e-01,4.193568000000000000e+06
6.093000000000000638e-01,4.194238000000000000e+06
6.093000000000000638e-01,4.194699000000000000e+06
6.093000000000000638e-01,4.195203000000000000e+06
6.093000000000000638e-01,4.193824000000000000e+06
6.093000000000000638e-01,4.192401000000000000e+06
6.093000000000000638e-01,4.195293000000000000e+06
6.093000000000000638e-01,4.193746000000000000e+06
6.093000000000000638e-01,4.193366000000000000e+06
6.093000000000000638e-01,4.194566000000000000e+06
6.093000000000000638e-01,4.194153000000000000e+06
6.093000000000000638e-01,4.194841000000000000e+06
6.093000000000000638e-01,4.195818000000000000e+06
6.093000000000000638e-01,4.193633000000000000e+06
6.093000000000000638e-01,4.192696000000000000e+06
6.093000000000000638e-01,4.193466000000000000e+06
6.093000000000000638e-01,4.194357000000000000e+06
6.093000000000000638e-01,4.193669000000000000e+06
6.093000000000000638e-01,4.194203000000000000e+06
6.093000000000000638e-01,4.194685000000000000e+06
6.093000000000000638e-01,4.195541000000000000e+06
6.093000000000000638e-01,4.194229000000000000e+06
6.093000000000000638e-01,4.197299000000000000e+06
6.093000000000000638e-01,4.194639000000000000e+06
6.093000000000000638e-01,4.196432000000000000e+06
6.093000000000000638e-01,4.196021000000000000e+06
6.093000000000000638e-01,4.194568000000000000e+06
6.093000000000000638e-01,4.193928000000000000e+06
6.093000000000000638e-01,4.193563000000000000e+06
6.093000000000000638e-01,4.195427000000000000e+06
6.093000000000000638e-01,4.191609000000000000e+06
6.093000000000000638e-01,4.194556000000000000e+06
6.093000000000000638e-01,4.194079000000000000e+06
6.093000000000000638e-01,4.195438000000000000e+06
6.093000000000000638e-01,4.194418000000000000e+06
6.093000000000000638e-01,4.195775000000000000e+06
6.093000000000000638e-01,4.195484000000000000e+06
6.093000000000000638e-01,4.194873000000000000e+06
6.093000000000000638e-01,4.194281000000000000e+06
6.093000000000000638e-01,4.195114000000000000e+06
6.093000000000000638e-01,4.194852000000000000e+06
6.093000000000000638e-01,4.195407000000000000e+06
6.093000000000000638e-01,4.193916000000000000e+06
6.093000000000000638e-01,4.193737000000000000e+06
6.093000000000000638e-01,4.192127000000000000e+06
6.093000000000000638e-01,4.194184000000000000e+06
6.093000000000000638e-01,4.194159000000000000e+06
6.093000000000000638e-01,4.194539000000000000e+06
6.093000000000000638e-01,4.192765000000000000e+06
6.093000000000000638e-01,4.193560000000000000e+06
6.093000000000000638e-01,4.194962000000000000e+06
6.093000000000000638e-01,4.194087000000000000e+06
6.093000000000000638e-01,4.193713000000000000e+06
6.093000000000000638e-01,4.196296000000000000e+06
6.093000000000000638e-01,4.193272000000000000e+06
6.093000000000000638e-01,4.194345000000000000e+06
6.093000000000000638e-01,4.193417000000000000e+06
6.093000000000000638e-01,4.194831000000000000e+06
6.093000000000000638e-01,4.192404000000000000e+06
6.093000000000000638e-01,4.193842000000000000e+06
6.093000000000000638e-01,4.194884000000000000e+06
6.093000000000000638e-01,4.196279000000000000e+06
6.093000000000000638e-01,4.194365000000000000e+06
6.093000000000000638e-01,4.194403000000000000e+06
6.093000000000000638e-01,4.195593000000000000e+06
6.093000000000000638e-01,4.194774000000000000e+06
6.093000000000000638e-01,4.194648000000000000e+06
6.093000000000000638e-01,4.194553000000000000e+06
6.093000000000000638e-01,4.194558000000000000e+06
6.093000000000000638e-01,4.197020000000000000e+06
6.093000000000000638e-01,4.193910000000000000e+06
6.093000000000000638e-01,4.193890000000000000e+06
6.093000000000000638e-01,4.194612000000000000e+06
6.093000000000000638e-01,4.195161000000000000e+06
6.093000000000000638e-01,4.192834000000000000e+06
6.093000000000000638e-01,4.195414000000000000e+06
6.093000000000000638e-01,4.196019000000000000e+06
6.093000000000000638e-01,4.193414000000000000e+06
6.093000000000000638e-01,4.195970000000000000e+06
6.093000000000000638e-01,4.193630000000000000e+06
6.093000000000000638e-01,4.194346000000000000e+06
6.093000000000000638e-01,4.195599000000000000e+06
6.093000000000000638e-01,4.197482000000000000e+06
6.093000000000000638e-01,4.194932000000000000e+06
6.093000000000000638e-01,4.195401000000000000e+06
6.093000000000000638e-01,4.194515000000000000e+06
6.093000000000000638e-01,4.196086000000000000e+06
6.093000000000000638e-01,4.195267000000000000e+06
6.093000000000000638e-01,4.194429000000000000e+06
6.093000000000000638e-01,4.194428000000000000e+06
6.093000000000000638e-01,4.194585000000000000e+06
6.093000000000000638e-01,4.196242000000000000e+06
6.093000000000000638e-01,4.194855000000000000e+06
6.093000000000000638e-01,4.194884000000000000e+06
6.093000000000000638e-01,4.194389000000000000e+06
6.093000000000000638e-01,4.194028000000000000e+06
6.093000000000000638e-01,4.194548000000000000e+06
6.093000000000000638e-01,4.196275000000000000e+06
6.093000000000000638e-01,4.192957000000000000e+06
6.093000000000000638e-01,4.193459000000000000e+06
6.093000000000000638e-01,4.193362000000000000e+06
